partyid,ltv,gender,expirydate,resumecount,maxchar,avchar
14575263,3.95,F,6/23/2013 20:51,3,2688,1680
23368977,2.95,F,1/7/2013 16:47,2,3096,1589
58977758,41.75,F,1/19/2014 16:24,1,1198,647
65702344,81.55,F,7/8/2014 18:02,8,5767,834
41227038,41.28,F,4/1/2013 10:38,1,2734,2734
55814758,87.76,M,12/15/2013 0:14,6,2549,2066
85847462,1.95,F,1/10/2015 17:57,1,8493,5270
43961207,72.85,F,6/27/2013 11:24,2,2384,1571
6852964,40.85,F,12/23/2014 22:31,4,2253,1264
65307366,1.95,M,3/21/2014 6:54,1,3362,3362
40753794,2.95,F,2/19/2013 2:06,2,6609,1805
56266596,1.95,M,12/12/2013 13:14,1,6657,3065
41971223,37.9,F,4/17/2013 20:48,4,2544,1410
7763976,3.95,M,2/25/2013 12:08,1,3071,3071
45777073,5.9,M,11/17/2014 17:49,4,4890,2558
35653103,3.95,F,3/16/2014 23:22,2,2186,1127
69039116,240.75,F,10/27/2014 11:37,4,2037,917
8977157,110.35,F,9/19/2014 13:57,3,1501,951
65656707,1.95,F,3/26/2014 2:02,2,1594,1054
60834689,2.95,M,3/1/2014 3:24,2,5011,3243
37618318,287.5,M,4/7/2013 8:04,9,15137,2930
80581860,1.95,M,10/21/2014 13:32,1,2217,1919
21131431,14.9,F,4/18/2013 17:12,4,3915,1339
40054606,1.95,F,3/3/2014 19:11,4,4074,2248
54729819,2.95,F,10/24/2013 20:20,1,5431,5431
9441599,95.4,F,10/21/2014 19:37,5,2172,790
50657315,2.95,F,8/20/2013 15:15,1,2838,2457
52972287,0,F,9/12/2013 13:31,2,1831,829
82035597,1.95,F,11/10/2014 14:04,1,2186,1991
8858504,37.9,F,2/27/2013 16:07,2,1884,1127
23421422,2.95,F,5/30/2013 9:14,4,3081,1921
7151683,72.85,F,10/6/2013 20:26,2,3108,1522
16681378,107.8,M,9/24/2013 22:29,1,4994,2471
68963723,81.55,F,7/10/2014 9:12,1,2456,1441
50033967,3.95,M,9/13/2013 18:55,3,2190,1272
41294054,212.65,M,6/28/2013 23:15,3,5355,1533
39239328,2.95,M,1/30/2013 14:24,2,4366,2879
51603417,107.8,M,12/4/2013 10:41,1,2829,2829
25572210,174.75,F,11/20/2014 16:54,2,4618,3163
72741772,1.95,M,7/4/2014 23:41,2,4140,4140
10814682,2.95,M,5/27/2014 13:20,6,2239,1439
43465401,2.95,M,4/18/2013 12:16,1,4656,4656
54254462,2.95,F,10/15/2013 23:33,4,3571,2637
61704501,41.75,F,3/5/2014 10:33,1,2184,1809
38806430,2.95,F,1/16/2013 16:57,2,8845,6032
82992649,41.75,F,12/22/2014 10:03,2,4508,2889
53100934,95.4,F,12/30/2014 17:34,1,2434,2312
13964597,72.85,M,3/9/2013 0:00,3,1958,1682
57755913,6.9,M,1/2/2014 18:09,1,2771,2135
82724507,1.95,M,11/19/2014 19:17,1,1884,1884
57545634,1.95,F,4/24/2014 0:48,5,2145,1252
69220673,1.95,F,5/19/2014 10:55,1,2161,1634
37613010,42.85,F,9/13/2013 22:34,10,3088,1766
60965757,81.55,F,3/24/2014 16:51,2,3133,2113
59649972,1.95,F,1/2/2014 19:32,1,2248,2248
61723882,0,F,2/28/2014 15:07,7,5874,980
23162385,0.95,F,3/25/2014 12:45,4,2617,1401
38865709,6.2,F,1/18/2013 8:41,2,6242,4448
71973374,1.95,F,6/26/2014 5:04,1,641,641
51245930,2.95,F,8/29/2013 14:28,3,3422,3191
12537841,93.75,F,8/25/2013 1:52,5,5397,3112
70122364,1.95,F,6/27/2014 6:07,2,2784,1987
6805679,2.95,F,3/1/2013 22:26,1,2447,1068
64581636,36.9,F,4/17/2014 12:17,1,8154,2327
44544430,2.95,M,5/7/2013 1:25,1,1315,693
13930943,34.95,F,7/5/2013 12:51,1,3677,3392
59075119,1.95,F,1/2/2014 19:12,1,2968,2349
3504757,2.95,F,2/27/2015 17:01,1,2492,1463
19353735,161.15,F,2/18/2015 18:59,2,4137,1755
56938494,37.9,F,12/20/2013 20:03,2,2392,2010
41257418,2.95,F,4/4/2013 16:20,1,3495,2839
29591317,39.9,F,11/27/2013 11:06,5,2998,1480
7873973,2.95,F,2/27/2013 10:01,3,7448,3810
28051270,1.95,F,12/26/2013 5:34,3,2153,1318
9614109,42.75,M,11/9/2014 17:15,2,3912,2384
43614210,37.9,F,5/21/2013 5:40,2,2894,1463
41826646,247.6,F,10/18/2013 22:57,3,3865,2731
45852342,597.1,M,2/15/2015 21:01,4,5242,2157
27443478,12.9,M,6/27/2013 21:11,7,2048,749
38592215,2.95,M,1/18/2013 13:20,3,15707,12172
47370327,2.95,F,8/10/2013 6:17,3,1288,489
39245912,37.9,F,3/12/2013 18:24,5,2103,1238
61200069,123.3,F,12/28/2014 17:34,5,4310,2479
5350268,111.6,F,8/19/2014 22:42,3,3576,1722
14117589,174.75,M,7/2/2013 23:05,2,4973,3537
5184209,37.9,F,4/24/2013 20:06,1,1671,1598
60270120,47.65,M,1/21/2014 12:14,3,5170,2014
15395867,38.9,F,3/28/2013 21:18,1,2908,2406
34766506,3.95,M,7/3/2013 23:18,1,3263,2381
43029650,40.85,F,5/3/2013 9:28,7,3844,1580
55753595,24.9,F,12/4/2013 11:44,1,4073,4073
55870030,82.55,F,1/3/2014 15:21,4,3277,2369
44636836,14.95,F,6/13/2013 0:16,2,3654,1245
39927723,17.9,F,2/13/2013 14:48,2,12894,6560
34860085,214.65,F,5/6/2013 19:47,4,3582,1128
50952563,37.9,F,10/2/2013 11:34,1,3217,2669
4718190,2.95,M,1/23/2015 19:08,2,2914,2914
31524081,107.8,F,2/2/2014 15:58,6,5673,1921
68920410,1.95,F,5/8/2014 20:18,1,1698,1698
52573007,72.85,F,11/19/2013 12:08,3,2413,819
23399598,38.9,F,2/9/2013 10:30,1,6585,4311
72489671,1.95,M,6/28/2014 16:51,5,3258,1035
59657960,1.95,M,1/5/2014 22:03,1,1846,1846
65679218,80.55,F,5/22/2014 11:53,2,2398,2204
8562643,1.95,F,12/18/2013 12:45,1,1856,1647
77286736,1.95,F,9/9/2014 22:47,1,2740,1812
35092557,0.95,F,4/25/2014 17:42,1,2056,1677
49237668,2.95,M,7/29/2013 21:25,2,2360,1679
5138867,211.65,F,3/5/2015 11:28,2,3164,2590
37006619,7.9,F,1/4/2013 17:01,1,2468,2043
15525291,81.55,M,4/28/2014 20:47,1,2176,1797
59516953,95.4,F,12/17/2014 16:18,3,3072,1178
52486999,2.95,M,9/18/2013 18:13,2,4332,1941
40835268,142.75,F,7/3/2013 19:04,1,3189,2832
13559971,69.9,F,2/28/2014 22:15,3,2550,1704
53156231,40.85,F,2/4/2015 17:53,1,4090,2089
3534719,3.95,M,8/8/2013 23:39,1,2463,1747
38516353,2.95,F,1/16/2013 23:25,1,8020,8020
10579765,2.95,M,3/28/2014 15:21,1,2781,2264
84003921,41.75,F,1/12/2015 14:50,1,5429,3214
43107652,146.7,F,11/14/2013 13:15,3,4598,3140
9367768,41.75,F,8/21/2014 11:13,1,2174,1412
64617462,38.75,F,9/26/2014 15:03,6,4846,1987
3949501,1.95,M,5/3/2014 23:01,3,1593,827
43277850,43.8,F,10/19/2014 0:39,7,4635,2007
50084191,2.95,M,8/28/2013 12:45,1,4225,2868
6461002,423.35,F,12/9/2013 18:44,2,7299,2438
59445181,1.95,F,12/31/2013 10:43,1,2759,2759
43577549,2.95,F,6/23/2013 5:34,4,2731,2119
43677915,72.85,M,6/4/2013 3:44,3,3768,1877
74590561,200.95,M,12/17/2014 17:12,2,2499,1253
45167321,73.85,F,8/19/2013 19:23,1,6594,3970
19958281,1.95,M,4/10/2014 15:30,6,3029,1731
46223897,37.9,M,7/18/2013 15:11,1,2594,2594
78834297,41.75,M,11/23/2014 23:26,1,2188,1543
52095157,147.7,M,8/29/2013 11:26,2,2205,1406
7640349,179.7,M,2/15/2013 12:44,1,3955,3955
42450596,317.5,F,9/9/2014 8:24,3,5480,2819
64066170,115.35,F,10/12/2014 23:30,3,3790,2537
55954219,2.95,F,3/13/2015 14:57,1,3236,2535
54178445,2.95,F,11/4/2013 23:42,2,2120,1067
11369464,41.85,F,6/14/2013 18:05,9,6062,1898
5075352,2.95,F,11/28/2013 21:01,2,2464,1838
24815789,39.9,F,7/15/2014 12:16,3,5532,3876
62387399,121.35,M,5/9/2014 14:58,1,4863,3351
87193091,81.55,F,3/25/2015 20:55,5,5226,3627
58262311,85.45,M,12/17/2014 12:22,1,4130,2778
14948705,200.25,M,2/17/2014 12:03,5,6221,2096
45184122,2.95,M,5/18/2013 11:22,1,2526,1310
57828416,38.85,F,6/28/2014 20:13,8,5964,2633
8660760,3.95,F,7/15/2013 18:47,1,1788,1788
6512662,38.9,F,3/9/2014 15:50,4,3729,1883
44305249,107.8,M,8/14/2013 11:09,1,4616,4616
52078763,2.95,M,9/12/2013 18:38,1,2293,1990
66377739,81.5,F,5/2/2014 14:01,2,2306,1606
30447953,2.95,F,1/20/2013 18:01,3,10618,10166
63297426,146.6,F,7/27/2014 10:54,2,5248,2222
27331771,4.95,F,1/6/2013 13:51,6,1838,614
49069429,2.95,M,4/26/2014 0:00,17,2478,694
15284735,2.95,F,6/24/2014 11:30,2,16767,4791
70708768,1.95,F,6/2/2014 22:48,1,2172,2172
75210736,41.75,M,9/7/2014 13:57,1,3898,3045
38344707,14.95,F,2/24/2013 11:56,1,3175,2035
70822726,1.95,M,6/17/2014 0:00,1,2606,2606
41519242,2.95,F,3/5/2013 15:46,2,1245,664
7978304,37.9,F,10/9/2013 1:34,3,2203,793
49127084,2.95,F,11/30/2013 2:32,3,2254,1614
19365131,69.9,F,6/17/2014 10:20,16,11415,3067
5613988,74.55,F,8/2/2014 11:33,1,6170,6170
84307284,1.95,M,12/13/2014 20:31,1,1725,1725
28725674,107.8,F,5/15/2013 11:02,7,3490,2132
5319507,41.75,M,3/31/2014 18:52,1,3276,2720
10606739,2.95,M,3/21/2013 21:07,2,2523,1526
6055707,213.5,M,10/19/2013 14:23,1,2364,2130
68620194,1.95,M,6/2/2014 23:58,1,4058,2645
41235931,2.95,F,5/1/2013 23:21,6,3443,904
6004247,3.95,F,5/1/2013 1:25,3,4276,1476
78604761,1.95,F,9/25/2014 1:26,1,2010,2010
39305941,72.85,F,1/24/2013 18:21,2,4775,1450
8937344,3.95,M,3/6/2013 18:00,3,3400,2177
85009046,8,M,1/29/2015 6:30,1,7313,3350
47614365,2.95,M,7/8/2013 2:40,10,17092,2313
38391089,2.95,F,9/23/2013 23:35,2,2795,1402
39928425,2.95,F,2/5/2013 18:14,6,4909,2909
47524533,2.95,F,7/1/2014 9:19,3,2328,1601
10714882,599.1,F,1/16/2014 9:41,14,8030,4555
38931813,212.65,M,11/1/2013 22:20,3,2480,1929
56958901,1.95,M,11/21/2013 4:20,1,2291,2291
62337395,3.9,M,9/15/2014 11:45,6,3463,1658
9374942,6.9,M,10/18/2013 16:51,1,9392,6980
37091493,143.75,F,7/19/2014 10:37,3,2338,1248
53334624,107.8,F,9/30/2013 21:03,4,2675,2040
66204154,1.95,F,4/2/2014 2:41,1,4299,2639
57152948,1.95,M,12/24/2013 5:00,5,1849,660
64086124,1.95,M,3/6/2014 16:30,1,3706,1819
54555346,142.75,M,2/17/2014 14:11,1,4227,4227
39003693,2.95,M,1/19/2013 6:06,1,2296,2296
7392251,2.95,F,9/25/2014 11:38,1,2313,803
30350516,3.9,F,11/12/2014 19:33,3,2535,1466
5388046,1.95,F,11/18/2013 15:07,2,2626,2401
16102460,174.75,F,11/3/2013 3:42,8,7053,3828
40371526,5.9,F,2/12/2013 12:01,6,4849,2309
64534395,107.8,M,6/19/2014 3:23,3,1240,741
65355207,1.95,F,3/21/2014 19:41,1,1349,1349
54516240,186.5,F,11/16/2013 20:44,5,6245,2557
9821177,3.95,F,4/7/2013 9:43,2,2274,1212
77235961,41.75,M,10/4/2014 21:08,1,2736,2736
53036087,14.95,F,9/26/2013 11:34,1,3278,2416
44747927,35.95,M,8/6/2013 0:01,1,1607,1082
7337089,2.95,F,7/3/2013 20:16,1,2245,1829
39536756,72.85,F,2/8/2013 8:39,4,1864,1105
53459254,1,F,11/28/2013 8:53,3,2979,1505
48798661,2.95,F,10/2/2014 15:29,7,3373,1993
7163631,2.95,M,4/22/2014 17:00,1,3361,2774
55039754,40.85,F,9/26/2014 23:32,2,2991,2755
63106890,4.9,M,2/23/2015 15:25,1,2331,1812
44533307,2.95,M,5/11/2013 9:33,2,2454,1270
83081078,1.95,M,11/24/2014 22:44,1,891,891
49353209,2.95,F,9/2/2013 4:31,2,2781,2245
41635113,2.95,F,3/7/2013 11:45,1,3014,2334
14871895,1.95,F,8/1/2014 4:50,1,2771,2432
1849248,2.95,F,5/7/2013 11:48,2,2609,2131
41731023,2.95,M,3/9/2013 11:58,1,2285,1517
5316740,1.95,M,1/4/2015 11:44,2,13181,8778
63567264,1.95,M,2/27/2014 23:22,4,3020,979
57990488,81.55,F,2/2/2014 12:14,2,7428,3720
30208257,564.15,F,10/7/2013 19:27,1,3527,3527
60043176,1.95,F,1/14/2014 0:09,1,2349,2349
4383227,95.4,M,12/19/2013 23:07,1,2382,2382
43001082,107.8,F,7/2/2013 15:27,1,5046,2990
11176761,2.95,F,5/10/2013 20:34,6,4480,1421
62302976,1.95,F,2/12/2014 14:21,6,8056,2457
8706263,2.95,F,2/14/2013 14:21,2,4633,3319
73103460,41.75,F,8/4/2014 21:55,1,1855,1774
9458134,2.95,M,4/4/2014 15:35,3,3119,1529
39878206,2.95,M,2/4/2013 9:04,1,3218,3218
42744466,2.95,M,3/28/2013 12:15,2,7591,3258
69200036,41.75,M,6/10/2014 3:12,1,3074,3074
68580648,36.9,M,6/2/2014 21:35,6,4719,1777
70131939,259.5,F,11/10/2014 11:24,4,5102,4766
8706867,40.85,M,11/28/2013 19:50,1,3179,2509
28809096,97.35,M,4/14/2014 16:29,1,2153,2134
59612764,1.95,F,1/8/2014 7:57,7,7029,2926
45178906,13.1,M,5/28/2013 15:14,1,5873,5873
12521594,4.95,M,4/2/2013 0:00,3,3243,2153
14248978,359.4,M,3/28/2013 11:51,4,4221,1866
7396878,2.95,F,3/18/2013 18:11,3,2954,1886
36214838,220,F,1/5/2013 11:10,4,6551,3759
47603480,81.55,M,3/14/2014 19:00,1,1565,1565
56416298,110.75,F,1/21/2014 23:06,5,6784,3629
73860421,1.95,M,7/19/2014 19:43,2,2188,1785
69594501,1.95,F,5/18/2014 19:51,1,2658,2214
47316782,80.5,M,6/29/2013 11:29,4,2136,1603
54164397,38.75,M,11/8/2013 19:21,2,2205,989
50437616,72.85,F,10/17/2013 17:54,3,3940,3189
26588739,8.85,F,12/14/2014 13:29,3,2905,2393
45681998,37.9,F,8/12/2013 9:45,1,4318,2689
4149431,121.35,M,1/22/2015 11:14,5,2198,1644
43726760,2.95,F,4/23/2013 15:18,1,4545,4545
44525285,2.95,F,5/20/2013 17:32,7,3284,1580
20462655,95.4,M,10/14/2013 15:15,3,7409,5975
53221515,37.9,M,10/29/2013 10:55,1,2179,2039
60883805,5.9,F,1/26/2014 18:24,5,7239,4124
43856086,37.9,F,5/26/2013 7:40,2,5249,3773
58315247,1.95,F,1/18/2014 22:39,1,5182,3629
44003904,2.95,F,4/28/2013 11:18,1,2158,2158
72440356,1.95,M,6/27/2014 14:09,1,7709,4750
40963224,107.8,M,6/28/2014 5:05,1,7971,3736
50085078,212.65,F,2/15/2014 17:35,1,4431,2990
58687196,1.95,F,3/24/2014 11:27,1,3175,1562
8157276,107.8,M,6/19/2013 12:29,1,4018,4018
43439674,12.41,F,5/3/2013 21:34,1,4887,4887
68319743,126.95,M,4/30/2014 2:34,3,2041,1233
1896152,76.7,M,9/26/2014 17:30,1,3053,2249
50625275,2.95,M,8/20/2013 16:48,2,4000,2420
55764857,70.8,F,2/4/2014 17:09,2,3015,2487
68464531,36.9,M,5/7/2014 9:42,1,2118,1580
55226920,1,F,10/27/2013 20:39,3,2944,2419
47304958,2.95,M,8/21/2013 4:45,3,2200,1565
36280198,73.85,M,4/12/2013 16:22,2,1238,934
70072802,1.95,F,5/25/2014 0:00,3,4934,1655
33403404,14.9,F,5/27/2014 0:00,5,2088,937
3067042,1.95,M,9/28/2014 20:13,1,1625,1625
59280391,41.75,F,1/23/2014 18:29,2,5302,2463
49181535,40,M,7/29/2014 14:36,2,4359,3570
77390281,1,F,9/9/2014 3:10,1,6500,2267
53540473,142.75,M,2/3/2014 6:22,1,2784,2494
6875473,2.95,F,2/14/2013 15:04,1,4863,4863
81894744,1.95,F,11/13/2014 20:16,1,3367,3367
61294086,2.95,F,2/25/2014 0:38,4,2964,1791
12374857,2.95,F,2/14/2013 22:09,2,2585,1384
24212219,39.9,F,9/13/2013 4:34,1,3918,2738
39866618,247.6,F,7/9/2014 0:15,6,5690,1502
52513128,37.9,F,11/25/2013 19:32,3,4116,2284
63481029,0.95,F,3/30/2014 21:45,1,7202,7202
46545557,2.95,M,8/16/2013 18:00,9,2195,917
41922942,78.75,M,3/12/2013 22:34,3,3204,1614
48704789,107.8,M,10/21/2013 14:37,1,4348,3280
12035585,38.75,F,2/8/2015 10:29,3,1923,1048
4785089,3.95,F,10/3/2013 9:11,2,3807,3321
17441553,2.95,M,11/24/2014 1:31,1,3256,3256
66546678,81.55,M,6/1/2014 21:15,1,5183,3002
43239091,102.7,F,12/14/2014 20:13,1,1865,1525
7735226,72.85,F,12/16/2013 0:04,6,3083,1267
77708912,1.95,F,9/13/2014 8:38,1,2781,2489
42734679,83.33,M,6/13/2013 17:40,2,2194,1458
55706741,2.95,F,11/3/2013 16:53,1,3290,3290
20206906,179.7,F,3/22/2015 18:00,2,5700,3445
50056337,217.75,F,3/25/2014 9:21,4,3821,1126
41155033,2.95,F,3/12/2013 13:39,2,2952,2466
75109064,1.95,F,8/7/2014 9:00,4,2410,1543
48392598,2.95,F,11/25/2013 18:38,5,3754,1593
42151138,2.95,F,3/17/2013 19:37,1,2805,2009
49836253,5.9,F,2/18/2015 18:11,13,2942,2108
52014428,95.4,M,8/27/2014 17:00,1,3515,1856
38492017,212.65,M,7/24/2013 15:00,1,6556,6556
39231471,2.95,F,9/22/2013 19:33,1,3233,2487
7871553,529.2,F,1/9/2015 11:37,3,4741,3298
60816950,1.95,F,2/26/2014 22:06,3,2002,1362
34325015,39.9,M,4/22/2014 20:49,12,4405,1909
31356219,190.8,M,7/23/2014 15:04,2,8667,7491
71159308,1.95,F,6/10/2014 14:07,1,4753,4753
55740404,9.25,M,7/6/2014 0:00,3,5715,2521
43041781,2.95,M,4/16/2013 15:33,1,2129,1736
260673,72.85,F,1/5/2014 15:38,1,2032,2032
3823007,2.95,F,1/18/2013 18:10,2,6206,2436
53574313,107.8,M,1/3/2014 18:03,1,2188,1679
53029385,95.4,F,9/11/2014 22:36,1,4197,4197
53084116,37.9,F,11/17/2013 11:54,3,2752,1378
79441459,200.95,M,2/24/2015 15:19,3,4649,1733
44883471,37.9,F,6/13/2013 16:14,1,1722,1722
46983641,2.95,F,6/20/2013 8:09,1,5733,5732
7988488,37.9,F,5/10/2014 14:18,3,1789,1066
1182087,2.95,M,3/16/2013 15:17,2,2099,1607
66476016,38.85,F,4/6/2014 13:26,8,2463,1127
49707447,2.95,F,8/6/2013 2:15,1,4713,2799
62666539,95.4,M,2/7/2015 0:06,2,2858,1910
12668319,38.9,M,1/20/2013 14:56,1,2980,2980
69003503,38.75,M,2/25/2015 14:51,3,2182,1166
29655345,37.9,M,12/14/2013 13:59,1,1570,1177
44767180,2.95,F,5/16/2013 14:32,6,2488,1526
12535621,144.75,F,7/29/2013 12:43,22,4543,1601
4888620,38.75,F,9/8/2014 14:38,3,2218,1384
7064700,40.7,M,6/18/2013 9:02,3,11287,3745
76773285,1.95,M,8/31/2014 20:53,1,5899,3767
36674826,3.95,F,5/15/2014 14:32,8,3596,2163
7504061,2.95,M,9/30/2014 15:58,2,1859,970
53159248,2.95,M,9/28/2013 12:45,4,2590,2092
52685162,2.95,F,5/23/2014 11:28,4,1934,999
45062270,41.7,M,5/23/2014 21:41,3,5165,2720
6456082,2.95,F,5/1/2013 14:09,2,2015,1049
55401458,74.55,F,12/27/2013 1:00,1,3827,3799
44409058,72.85,F,7/4/2013 16:49,1,1972,1139
42273065,177.7,F,8/19/2013 18:23,1,3169,2289
57095679,1.95,M,11/23/2013 2:48,1,10093,5845
8016089,2.95,F,7/17/2014 20:16,2,2994,1833
39171502,37.9,M,1/22/2013 15:41,4,4874,1774
38192705,37.9,F,1/27/2013 17:00,1,7450,3467
53054163,37.9,F,11/26/2013 8:25,3,2194,1431
44239827,37.9,M,10/6/2013 17:43,5,2188,1884
66104076,1.95,F,4/1/2014 11:41,1,2227,2227
73675386,1.95,M,7/29/2014 16:27,1,1091,1091
12648948,1.95,F,4/27/2014 11:34,2,2324,1419
38600842,72.85,M,3/11/2013 16:12,2,2989,1726
69396515,55.96,F,6/23/2014 6:28,1,3702,2469
82982739,1.95,F,11/23/2014 20:58,1,6538,6538
28575449,284.55,M,8/22/2014 16:06,1,3497,3497
35309803,69.9,F,9/22/2013 18:29,4,2812,1712
38349841,49.9,M,5/6/2013 9:43,2,3000,1583
66983029,1.95,M,3/28/2014 13:53,1,2879,2299
24282599,324.45,F,4/14/2013 19:56,1,3918,2266
43531971,2.95,M,4/19/2013 14:08,3,3679,1276
34554286,144.75,F,10/10/2013 18:58,1,3745,1668
76993133,135.4,M,8/27/2015 11:45,3,5296,2669
55979698,2.95,F,10/24/2013 9:53,3,1629,666
53379815,185.55,F,6/14/2014 9:23,2,6899,3455
59118981,1.95,M,12/27/2013 4:21,1,2196,1450
42633933,2.95,M,3/26/2013 16:14,1,2748,2748
54642644,37.9,F,11/19/2013 19:43,2,5097,3515
42975050,37.9,M,5/1/2013 23:37,4,7360,1953
58796023,1.95,F,12/20/2013 0:37,1,3039,3039
4812561,2.95,F,1/27/2013 20:56,1,1644,857
81749115,1.95,F,11/5/2014 20:16,2,3656,1835
32684194,142.75,F,7/17/2013 12:55,5,1224,308
42345392,142.75,M,7/20/2013 19:55,2,2686,2038
4177450,1.95,F,2/11/2014 11:28,2,3208,2128
2229094,41.75,M,1/28/2014 19:33,2,2204,1494
33238579,9.75,M,6/17/2014 5:12,5,3526,1367
6111866,2.95,F,11/12/2013 16:59,2,2192,2192
48295935,38.75,F,10/28/2013 13:44,2,2840,1994
35154675,2.95,F,5/17/2013 22:35,3,4178,2241
81220883,81.55,M,2/18/2015 22:56,2,2379,1545
39567263,107.8,M,7/9/2013 22:27,4,5033,2816
41461049,2.95,F,3/4/2013 17:49,1,2137,1890
58240619,1.95,F,12/10/2013 17:12,1,5047,3380
48953702,2.95,F,8/24/2013 16:51,5,5606,3502
41059412,37.9,M,4/4/2013 15:30,1,6333,4261
26344457,564.15,F,7/19/2013 17:15,3,7397,3267
40680056,2.95,F,2/26/2013 21:19,1,3611,3611
8257644,72.85,M,11/7/2013 8:26,1,1780,1780
47895117,133.3,M,6/22/2014 20:52,7,3811,1916
66276067,0.95,F,9/17/2014 1:52,2,3344,3324
7312297,1.95,F,10/1/2014 23:25,1,4104,2847
14135010,2.95,F,3/25/2014 7:03,4,2953,1094
42037919,78.75,F,8/22/2014 9:35,1,4483,2247
8896045,37.9,F,6/25/2013 21:26,2,2500,892
5472278,36.8,M,8/11/2014 21:47,3,5235,3106
10098816,42.85,M,9/29/2014 13:08,6,3015,1728
51392195,142.75,M,1/2/2014 10:35,2,1458,778
38737317,107.8,F,4/14/2013 18:19,1,3345,3345
24020083,4.95,M,4/23/2013 20:38,5,3758,2090
1920853,2.95,F,1/14/2013 14:16,2,3571,1785
40683152,2.95,F,2/18/2013 0:55,2,6232,5705
51139421,212.65,M,2/28/2014 1:59,2,5156,4705
58302774,6.75,F,4/25/2014 12:19,1,1668,1660
25351052,214.65,M,6/29/2013 12:19,4,3010,2086
46566955,2.95,M,6/12/2013 18:52,1,2622,2622
19429111,2.95,F,11/7/2013 18:25,1,1688,1688
40440053,37.9,M,3/13/2013 10:44,1,16103,16103
36651097,178.7,M,4/12/2014 12:18,6,1736,583
59378463,95.4,M,12/15/2014 3:37,3,8893,2059
4368468,2.95,M,5/23/2013 10:22,2,2703,1613
42771912,177.7,F,11/5/2013 11:29,1,1560,1560
74316332,41.75,M,8/26/2014 19:58,1,2049,2049
42749212,142.75,F,8/4/2014 14:54,5,1339,484
8609705,2.95,M,4/25/2014 5:27,2,2471,1661
67188428,81.55,M,6/10/2014 17:59,1,1776,1776
61179330,71.85,F,12/13/2014 11:23,1,4161,2433
35472356,354.45,F,12/20/2013 2:02,1,5348,2957
67905154,41.75,F,12/12/2014 17:27,7,3524,1511
36649929,108.8,M,1/29/2014 12:20,1,11758,11758
28168720,74.85,F,7/12/2013 14:34,2,6461,3528
7995355,41.75,F,10/10/2014 4:14,2,2265,2159
69048615,1.95,F,5/14/2014 16:26,1,9191,9191
7150323,74.55,F,10/14/2014 7:31,3,2681,1599
50658156,2.95,F,8/22/2013 14:14,1,2220,2195
37131154,2.95,F,1/29/2013 14:26,5,6136,2850
7599483,1.95,M,3/19/2014 17:55,1,1038,1038
5738934,212.65,F,5/11/2013 16:17,1,4523,4523
57256168,4.9,F,11/19/2014 6:54,5,4584,3507
44395708,72.85,M,7/4/2013 9:43,2,6393,3388
56086471,1.95,M,11/19/2013 6:03,1,1514,1514
84992437,41.75,M,1/27/2015 0:43,3,3783,1394
16373920,190.8,F,7/24/2013 14:15,3,6257,1650
65076775,81.55,F,6/20/2014 15:17,3,2837,2516
39398053,2.95,F,2/17/2013 14:05,2,3190,1846
37879584,2.95,F,7/4/2013 11:51,3,1551,840
12503274,6.9,M,4/1/2013 16:07,2,6992,3853
17323527,1.95,F,2/17/2015 13:55,3,2877,1055
45147210,2.95,F,5/30/2014 0:00,4,4871,1882
14655555,1.95,M,1/21/2015 14:41,1,3254,2891
69601180,11.9,M,5/22/2014 15:32,1,4004,2323
58580522,81.55,F,2/10/2014 14:11,7,2864,2411
79056058,1,F,10/1/2014 6:54,1,5891,2459
38576440,72.85,F,3/5/2013 10:56,1,3999,3999
51593336,2.95,M,3/19/2015 11:19,2,2955,2373
49510333,72.85,F,11/28/2013 13:08,8,9082,4273
7123328,5.9,M,7/19/2013 13:18,2,3542,2224
73656848,1.95,F,7/18/2014 16:27,2,1864,1864
50011830,2.95,F,7/27/2013 14:10,1,2204,1855
8515174,177.7,M,8/27/2013 11:28,2,2016,1008
62188253,4.95,M,2/14/2014 15:05,2,1912,1912
59645367,95.4,F,1/9/2015 9:41,1,5209,2243
11865187,35.95,F,11/28/2013 21:33,3,3267,2784
46168523,79.8,M,10/22/2013 20:17,2,1920,1013
63278850,2.95,F,3/5/2014 13:30,1,5419,3383
62420539,1.95,F,2/13/2014 19:06,1,1768,1768
49054257,2.95,M,7/26/2013 2:16,4,7350,1904
54648920,2.95,F,3/5/2014 18:05,1,4045,3836
50315433,107.8,F,11/15/2013 17:13,1,8159,3988
39539510,2.95,M,1/29/2013 10:24,1,4482,3134
73441013,80.5,F,9/27/2014 23:19,6,5800,2326
11548049,2.95,F,1/17/2013 10:13,3,3612,1881
63197969,1,M,2/23/2014 22:51,1,2416,515
59882867,41.75,F,2/11/2014 6:03,1,6839,4091
9406412,4.9,F,3/2/2015 13:08,1,3052,1461
11530312,3.95,M,8/6/2013 20:08,1,3284,1846
53527600,2.95,F,11/8/2013 19:58,7,3728,2835
55005684,6.9,F,12/5/2013 12:18,2,5986,3902
2753671,1.95,M,11/9/2014 19:50,1,968,968
8665872,2.95,M,2/6/2013 10:48,1,3430,2020
74122059,4.9,F,7/23/2014 16:29,2,4418,618
44235388,37.9,M,6/2/2013 12:04,2,2412,750
